datetime,portfolio_value,cash,return
2023-12-01 09:30:00-05:00,100000.0,100000.0,
2023-12-02 09:30:00-05:00,101758.1,62281.0,0.01758100000000007
2023-12-04 09:30:00-05:00,104265.7,62281.0,0.024642755711830278
2023-12-05 09:30:00-05:00,106361.8,62281.0,0.020103447250629847
2023-12-06 09:30:00-05:00,106042.7,62281.0,-0.0030001372673272853
2023-12-07 09:30:00-05:00,105572.7,62281.0,-0.004432176849514358
2023-12-08 09:30:00-05:00,106042.7,106042.7,0.00445190849528343
2023-12-09 09:30:00-05:00,106464.2,62754.6,0.003974813919298548
2023-12-11 09:30:00-05:00,104725.125,104725.125,-0.01633483368118105
2023-12-12 09:30:00-05:00,102407.025,60937.125,-0.02213508935892894
2023-12-13 09:30:00-05:00,103826.225,60937.125,0.01385842426337458
2023-12-14 09:30:00-05:00,103953.225,60937.125,0.0012231977036629704
2023-12-15 09:30:00-05:00,102880.425,60937.125,-0.01032002614637495
2023-12-16 09:30:00-05:00,103168.625,60937.125,0.002801310356173259
2023-12-18 09:30:00-05:00,103583.225,60937.125,0.004018663619874907
2023-12-19 09:30:00-05:00,103204.125,60937.125,-0.0036598590167472578
2023-12-20 09:30:00-05:00,104567.125,60937.125,0.013206836451546966
2023-12-21 09:30:00-05:00,104806.425,60937.125,0.0022884821591873106
2023-12-22 09:30:00-05:00,104934.125,60937.125,0.0012184367513727867
2023-12-23 09:30:00-05:00,104687.225,60937.125,-0.0023529047390445923
2023-12-26 09:30:00-05:00,103456.225,60937.125,-0.011758836859034116
2023-12-27 09:30:00-05:00,104405.225,60937.125,0.009172961800993695
2023-12-28 09:30:00-05:00,103553.525,60937.125,-0.008157637704434895
2023-12-29 09:30:00-05:00,103035.025,60937.125,-0.005007072429451309
2023-12-30 09:30:00-05:00,103087.125,60937.125,0.000505653296051678
