datetime,portfolio_value,cash,return
2023-06-01 00:00:00-04:00,100000.0,100000.0,
2023-06-02 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-03 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-04 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-05 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-06 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-07 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-08 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-09 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-10 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-11 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-12 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-13 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-14 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-15 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-16 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-17 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-18 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-19 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-20 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-21 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-22 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-23 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-24 00:00:00-04:00,99912.58741258743,148455.71095571097,-0.0008741258741257196
2023-06-25 00:00:00-04:00,98484.8484848485,98484.8484848485,-0.014289880431612723
2023-06-26 00:00:00-04:00,97410.57389937108,50171.52658662093,-0.010908018867924474
2023-06-27 00:00:00-04:00,99442.98527730131,99442.98527730131,0.020864381520119046
2023-06-28 00:00:00-04:00,99442.98527730131,99442.98527730131,0.0
2023-06-29 00:00:00-04:00,99442.98527730131,99442.98527730131,0.0
2023-06-30 00:00:00-04:00,107430.48465060318,55304.45067812115,0.08032240133407464
2023-07-01 00:00:00-04:00,105025.94331677181,105025.94331677181,-0.022382299974273323
2023-07-02 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-03 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-04 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-05 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-06 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-07 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-08 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-09 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-10 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-11 00:00:00-04:00,105025.94331677181,105025.94331677181,0.0
2023-07-12 00:00:00-04:00,106548.05843730473,54368.049461535404,0.01449275362318847
2023-07-13 00:00:00-04:00,106881.02111992131,106881.02111992131,0.0031250000000000444
2023-07-14 00:00:00-04:00,106881.02111992131,106881.02111992131,0.0
2023-07-15 00:00:00-04:00,106881.02111992131,106881.02111992131,0.0
2023-07-16 00:00:00-04:00,108401.2106982134,54960.70013825275,0.01422319474835887
2023-07-17 00:00:00-04:00,108498.65874810392,108498.65874810392,0.0008989572096367304
2023-07-18 00:00:00-04:00,108498.65874810392,108498.65874810392,0.0
2023-07-19 00:00:00-04:00,108498.65874810392,108498.65874810392,0.0
2023-07-20 00:00:00-04:00,108498.65874810392,108498.65874810392,0.0
2023-07-21 00:00:00-04:00,108498.65874810392,108498.65874810392,0.0
2023-07-22 00:00:00-04:00,108498.65874810392,108498.65874810392,0.0
