datetime,portfolio_value,cash,return
2023-02-11 00:00:00-05:00,100000.0,100000.0,
2023-02-12 00:00:00-05:00,99852.2,121638.2,-0.0014779999999999793
2023-02-13 00:00:00-05:00,99693.0,77901.8,-0.0015943564588460912
2023-02-14 00:00:00-05:00,100542.0,56115.8,0.00851614456381089
2023-02-15 00:00:00-05:00,104784.8,56115.8,0.04219927990292627
2023-02-16 00:00:00-05:00,103158.8,56115.8,-0.015517517807926318
2023-02-17 00:00:00-05:00,105491.79999999999,31774.9,0.02261561786294508
2023-02-18 00:00:00-05:00,105706.0,31774.9,0.002030489573597194
2023-02-19 00:00:00-05:00,104636.5,31774.9,-0.010117684899627277
2023-02-20 00:00:00-05:00,106294.29999999999,31774.9,0.01584341983915727
2023-02-21 00:00:00-05:00,105101.19999999998,31774.9,-0.011224496515805704
2023-02-22 00:00:00-05:00,104334.69999999998,31774.9,-0.0072929709651269325
2023-02-23 00:00:00-05:00,103602.1,31774.9,-0.007021633262950688
2023-02-24 00:00:00-05:00,101356.29999999999,31774.9,-0.021677166775577072
2023-02-25 00:00:00-05:00,101276.79999999999,31774.9,-0.0007843617022326166
2023-02-26 00:00:00-05:00,102468.4,31774.9,0.011765774590034583
2023-02-27 00:00:00-05:00,102258.1,31774.9,-0.0020523400384897528
2023-02-28 00:00:00-05:00,102468.1,102468.1,0.00205362704763723
2023-03-01 00:00:00-05:00,102611.90000000002,78977.00000000001,0.0014033635833983205
2023-03-02 00:00:00-05:00,102776.80000000002,55843.80000000002,0.0016070260856684282
2023-03-03 00:00:00-05:00,100556.00000000001,55843.80000000002,-0.02160798935168251
2023-03-04 00:00:00-05:00,99527.35500000001,54830.35500000002,-0.01022957357094556
2023-03-05 00:00:00-05:00,99684.15500000003,54830.35500000002,0.0015754462680135362
2023-03-06 00:00:00-05:00,99710.15500000003,32481.955000000016,0.0002608237989276674
