datetime,portfolio_value,cash,return
2023-06-01 00:00:00-04:00,100000.0,100000.0,
2023-06-02 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-03 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-04 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-05 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-06 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-07 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-08 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-09 00:00:00-04:00,100000.0,100000.0,0.0
2023-06-10 00:00:00-04:00,100000.0,100000.0,0.0
