datetime,portfolio_value,cash,positions,return
2025-01-01 00:00:00-05:00,100000.0,100000.0,[],
2025-01-02 00:00:00-05:00,100000.0,100000.0,[],0.0
2025-01-03 00:00:00-05:00,100000.0,100000.0,[],0.0
2025-01-04 00:00:00-05:00,100000.0,100000.0,[],0.0
2025-01-05 00:00:00-05:00,100000.0,100000.0,[],0.0
2025-01-06 00:00:00-05:00,100000.0,100000.0,[],0.0
2025-01-07 00:00:00-05:00,100000.0,100000.0,[],0.0
2025-01-08 00:00:00-05:00,100000.0,100000.0,[],0.0
2025-01-09 00:00:00-05:00,139860.0,99860.0,"[{'asset': BTC, 'quantity': 946.0738210708437}]",0.39860000000000007
2025-01-10 00:00:00-05:00,178851.1414732859,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.27878694032093465
2025-01-11 00:00:00-05:00,178851.1414732859,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.0
2025-01-12 00:00:00-05:00,178851.1414732859,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.0
2025-01-13 00:00:00-05:00,175882.54972241563,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",-0.016598114646719675
2025-01-14 00:00:00-05:00,180855.4165970561,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.02827379340638858
2025-01-15 00:00:00-05:00,182462.6133798623,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.008886638913265354
2025-01-16 00:00:00-05:00,183048.7711495383,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.0032124814986382866
2025-01-17 00:00:00-05:00,185922.82318605256,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.015701017922520544
2025-01-18 00:00:00-05:00,185922.82318605256,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.0
2025-01-19 00:00:00-05:00,185922.82318605256,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.0
2025-01-20 00:00:00-05:00,185922.82318605256,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.0
2025-01-21 00:00:00-05:00,187908.1860392008,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.010678424623326022
2025-01-22 00:00:00-05:00,187435.48025450273,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",-0.0025156210310042226
2025-01-23 00:00:00-05:00,185563.56938633247,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",-0.009986961196613131
2025-01-24 00:00:00-05:00,188040.54308188282,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.013348383541779363
2025-01-25 00:00:00-05:00,188040.54308188282,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.0
2025-01-26 00:00:00-05:00,188040.54308188282,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.0
2025-01-27 00:00:00-05:00,184164.3570899424,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",-0.020613565183400406
2025-01-28 00:00:00-05:00,185695.9264290145,99720.196,"[{'asset': BTC, 'quantity': 1890.8231387921883}]",0.008316317898170222
2025-01-29 00:00:00-05:00,224946.14444571652,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",0.21136822315650572
2025-01-30 00:00:00-05:00,228350.8601503055,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",0.015135692647582077
2025-01-31 00:00:00-05:00,228129.41007554164,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",-0.0009697799019372511
2025-02-01 00:00:00-05:00,228129.41007554164,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",0.0
2025-02-02 00:00:00-05:00,228129.41007554164,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",0.0
2025-02-03 00:00:00-05:00,215839.2160278067,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",-0.053873781743727145
2025-02-04 00:00:00-05:00,221458.3796834307,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",0.026034025507672753
2025-02-05 00:00:00-05:00,220738.6880590896,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",-0.0032497827599474727
2025-02-06 00:00:00-05:00,220240.43595019163,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",-0.0022572033623964316
2025-02-07 00:00:00-05:00,221956.63179232867,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",0.007792373978614764
2025-02-08 00:00:00-05:00,221956.63179232867,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",0.0
2025-02-09 00:00:00-05:00,221956.63179232867,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",0.0
2025-02-10 00:00:00-05:00,219410.01928846858,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",-0.011473468863245295
2025-02-11 00:00:00-05:00,218441.19105035777,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",-0.004415606184497212
2025-02-12 00:00:00-05:00,215783.85350911572,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",-0.012165002069730702
2025-02-13 00:00:00-05:00,217306.28581549475,99580.5877256,"[{'asset': BTC, 'quantity': 2768.062578623969}]",0.0070553578575085485
2025-02-14 00:00:00-05:00,258147.54864394973,99441.17490278416,"[{'asset': BTC, 'quantity': 3704.6305596611537}]",0.1879433108673696
2025-02-15 00:00:00-05:00,258147.54864394973,99441.17490278416,"[{'asset': BTC, 'quantity': 3704.6305596611537}]",0.0
2025-02-16 00:00:00-05:00,258147.54864394973,99441.17490278416,"[{'asset': BTC, 'quantity': 3704.6305596611537}]",0.0
2025-02-17 00:00:00-05:00,258147.54864394973,99441.17490278416,"[{'asset': BTC, 'quantity': 3704.6305596611537}]",0.0
2025-02-18 00:00:00-05:00,257925.2657228342,99441.17490278416,"[{'asset': BTC, 'quantity': 3704.6305596611537}]",-0.0008610692694281941
2025-02-19 00:00:00-05:00,257665.94271422148,99441.17490278416,"[{'asset': BTC, 'quantity': 3704.6305596611537}]",-0.0010054191778613442
2025-02-20 00:00:00-05:00,259999.86392378033,99441.17490278416,"[{'asset': BTC, 'quantity': 3704.6305596611537}]",0.009057934412959767
2025-02-21 00:00:00-05:00,262222.6366067594,99441.17490278416,"[{'asset': BTC, 'quantity': 3704.6305596611537}]",0.008549130178124642
2025-02-22 00:00:00-05:00,301859.88892300916,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.1511587741972542
2025-02-23 00:00:00-05:00,301859.88892300916,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.0
2025-02-24 00:00:00-05:00,294207.4959743264,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.025350810854616546
2025-02-25 00:00:00-05:00,281253.7565286743,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.044029263777774386
2025-02-26 00:00:00-05:00,274523.3246505738,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.023930104831912935
2025-02-27 00:00:00-05:00,275491.41191113356,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.0035264299009638567
2025-02-28 00:00:00-05:00,266409.9511665998,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.03296458746766018
2025-03-01 00:00:00-05:00,266409.9511665998,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.0
2025-03-02 00:00:00-05:00,266409.9511665998,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.0
2025-03-03 00:00:00-05:00,289735.92850910535,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.08755670439622065
2025-03-04 00:00:00-05:00,268276.9451953933,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.07406393616467788
2025-03-05 00:00:00-05:00,282728.91534394224,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.05386959411671843
2025-03-06 00:00:00-05:00,283005.49663100485,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.00097825610346991
2025-03-07 00:00:00-05:00,281392.0471722056,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.005701124105384259
2025-03-08 00:00:00-05:00,281392.0471722056,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.0
2025-03-09 00:00:00-05:00,281392.0471722056,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.0
2025-03-10 01:00:00-04:00,268253.9084783249,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.04668980102995035
2025-03-11 01:00:00-04:00,265672.3717589658,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.009623482222506752
2025-03-12 01:00:00-04:00,269544.6680453643,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.014575457209798692
2025-03-13 01:00:00-04:00,268668.79799419903,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.003249443060835744
2025-03-14 01:00:00-04:00,269544.6680453643,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.0032600363633747964
2025-03-15 01:00:00-04:00,269544.6680453643,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.0
2025-03-16 01:00:00-04:00,269544.6680453643,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.0
2025-03-17 01:00:00-04:00,268714.8890136161,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.003078447211608659
2025-03-18 01:00:00-04:00,267608.511109525,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",-0.004117292897882652
2025-03-19 01:00:00-04:00,270789.3365929868,99301.95725792026,"[{'asset': BTC, 'quantity': 4609.875694032539}]",0.01188611479610202
2025-03-20 01:00:00-04:00,313323.4714547793,99162.93451775917,"[{'asset': BTC, 'quantity': 5677.638653401615}]",0.15707463003140343
2025-03-21 01:00:00-04:00,309576.23080987314,99162.93451775917,"[{'asset': BTC, 'quantity': 5677.638653401615}]",-0.011959655073102371
2025-03-22 01:00:00-04:00,309576.23080987314,99162.93451775917,"[{'asset': BTC, 'quantity': 5677.638653401615}]",0.0
2025-03-23 01:00:00-04:00,309576.23080987314,99162.93451775917,"[{'asset': BTC, 'quantity': 5677.638653401615}]",0.0
2025-03-24 01:00:00-04:00,318887.5547360962,99162.93451775917,"[{'asset': BTC, 'quantity': 5677.638653401615}]",0.030077644856208563
2025-03-25 01:00:00-04:00,319966.29828319233,99162.93451775917,"[{'asset': BTC, 'quantity': 5677.638653401615}]",0.0033828336386125812
2025-03-26 01:00:00-04:00,319455.3099380473,99162.93451775917,"[{'asset': BTC, 'quantity': 5677.638653401615}]",-0.0015970067719218717
2025-03-27 01:00:00-04:00,316389.379867177,99162.93451775917,"[{'asset': BTC, 'quantity': 5677.638653401615}]",-0.009597367692729564
2025-03-28 01:00:00-04:00,352894.28150634206,99024.10640943432,"[{'asset': BTC, 'quantity': 6714.365667181425}]",0.11537966809913192
2025-03-29 01:00:00-04:00,392365.2903211426,98885.4726604611,"[{'asset': BTC, 'quantity': 7761.96262896715}]",0.11184938629868713
2025-03-30 01:00:00-04:00,431781.0397236024,98747.03299873647,"[{'asset': BTC, 'quantity': 8808.092955006374}]",0.10045676917598612
2025-03-31 01:00:00-04:00,420682.82378417783,98747.03299873647,"[{'asset': BTC, 'quantity': 8808.092955006374}]",-0.02570334247777284
